Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Seychelles,SYC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.0238967,640.3811631,612.8626309,638.2686204,572.361848,581.8107468,609.7597821,605.2756379,477.7783627,470.2280673,702.4975959,723.6424922,955.348906,812.7610093,836.3909353,867.6939169,1122.563754,,
Syrian Arab Republic,SYR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.8544121,152.781498,171.975806,186.1690135,175.1729519,171.6056699,167.4524739,171.0473441,160.983829,175.2858223,169.4649826,184.8743046,159.7160936,,,,,,
Turks and Caicos Islands,TCA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.61965063,51.86215917,75.4896272,64.42830752,85.08241692,77.57403893,78.10136847,71.55695975,67.98132307,75.60816042,76.76163087,72.96403793,71.71871456,99.89789352,99.96864279,99.64996053,94.95477954,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.3887755,132.5402177,146.1766031,164.9400372,178.7572723,201.5472696,220.5127709,241.1629177,273.4235558,322.5430254,347.9059628,390.349303,445.0848483,496.295958,547.4720398,600.3003792,647.387596,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.4946902,375.4153005,419.3437148,456.0279218,493.4917946,548.9887043,641.2229722,705.1763289,818.5430031,879.3231105,876.7383153,911.3801502,975.8913594,1030.197116,1053.409662,1062.712126,1097.142406,,
Togo,TGO,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.05205552,37.39818244,38.15290281,44.00359956,43.98234223,44.44428828,48.0482466,51.89028383,52.23588691,60.2481495,74.82199954,76.04465566,78.67716308,87.96544002,89.80630554,91.80855556,99.90314053,,
Thailand,THA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.8800192,231.0554994,272.1445922,287.1949194,301.4856874,324.2541995,342.0712541,379.2388188,423.9492957,441.6163013,447.9589788,482.968737,518.3798223,527.8511036,577.6794024,598.1894628,635.021796,,
Tajikistan,TJK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.33726581,46.45997959,50.25988395,59.66898228,67.51691723,79.12098557,82.02629689,98.2984896,112.502481,114.6048603,118.3538425,129.5934851,141.5962896,160.0974595,180.4661774,192.7181231,208.5064842,,
Turkmenistan,TKM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.279788,363.500699,315.3926419,399.3882683,530.0139889,552.5929946,550.0565266,389.4210644,501.7420772,430.835393,486.7106985,549.0229043,595.1194067,705.5107607,830.0700734,1005.454813,1116.859985,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.9860046,544.0624583,587.8112103,605.5802812,647.3071321,701.6812665,758.4603074,821.7038661,851.9707651,902.5666995,1009.028964,1064.488519,1112.059948,1166.433332,1218.74451,1253.15125,1254.107077,,
Timor-Leste,TLS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.58606548,33.29434365,43.68704276,57.46134805,64.64080968,67.4893665,92.55788544,102.6986953,106.3381888,122.0129512,128.6434899,131.7329891,131.0936662,138.0459775,121.6757726,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.6367954,373.8176676,381.128425,390.7584519,414.2965772,428.7710883,451.0145528,483.0773297,510.6399264,599.0526009,613.7926436,621.9286406,622.6412594,637.2492793,700.9037548,741.6658499,904.7033217,,
Tonga,TON,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.4007756,136.697644,150.5191331,147.8030998,197.0775898,198.4223699,248.5456317,211.841092,280.0210887,188.4033365,241.6863498,200.0761024,261.034451,216.8485306,277.9722763,264.6586049,311.4281356,,
South Asia (IDA & IBRD),TSA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.03787956,85.99635323,89.1373656,89.86087718,96.88883539,104.8800997,112.2321176,120.8925175,125.3981812,132.0920926,135.6486525,139.4797974,150.5183395,178.5530802,187.5362911,201.2624776,217.3307807,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0375316,110.8933688,104.8192485,129.4883701,143.0114353,149.9817325,161.3396336,172.6860299,177.3824363,187.8596224,167.1529321,171.4769175,174.9861809,184.7306069,188.6067815,199.8047152,197.9983145,,
Trinidad and Tobago,TTO,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.6683261,631.7368739,807.0444547,829.9468735,942.5901578,1055.78643,1149.602445,1231.577879,1135.664964,1643.735557,1581.641113,1484.607269,1556.60468,1714.126024,1826.609262,2145.338746,2180.523437,,
Tunisia,TUN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0647358,322.1109319,346.2527192,373.3066826,403.5476819,423.0491502,453.4026062,496.1216423,520.6209227,559.6045224,601.6541104,650.96285,700.0043062,750.6558889,771.7316644,802.0708307,806.3436155,,
Turkey,TUR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.8917639,454.1770439,475.9333675,485.831677,538.7986142,587.4547659,706.7664506,783.8532009,844.0768337,856.8280991,881.5021383,921.6809341,924.2220066,982.5822409,1044.636834,1028.214219,1089.245025,,
Tuvalu,TUV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.0504803,488.8543872,366.2612851,403.8227767,275.3638353,285.7115317,346.6718573,321.2353559,336.9590956,383.4894509,465.090721,454.3142881,438.202089,481.5831299,525.8547531,539.8839987,601.0271914,,
Tanzania,TZA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.29732989,60.80769087,71.34294538,86.31351663,99.87525877,99.78634054,125.8282901,122.9883226,103.4396845,96.92026018,105.4036479,114.4063865,112.1353322,111.2323973,102.2077776,97.59082965,111.9788427,,
Uganda,UGA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.04055835,74.38052935,87.04374022,88.95224407,103.1375474,131.8012617,154.546688,165.5879006,174.4466546,150.607937,167.8342009,162.4655006,134.1504744,126.0991833,121.170307,119.9585244,117.1106969,,
Ukraine,UKR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.1417072,246.0864204,278.2531177,342.1916101,373.7873671,410.428374,462.7627601,484.8153667,465.3303252,478.3848131,536.1033794,566.1138977,606.4154367,640.0024955,552.0471905,530.5142464,534.1910641,,
Upper middle income,UMC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8548041,289.0310787,316.366971,339.0209426,366.6217259,403.0228644,444.3821203,485.7023627,538.2951813,606.3551675,644.6224201,693.4913182,751.446908,806.0296687,866.965905,922.7578475,964.4965408,,
Uruguay,URY,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.119491,1066.448224,986.9019796,1008.661603,939.8036809,973.5792874,1054.449164,1110.203494,1203.137528,1321.654094,1435.088392,1546.154953,1649.192505,1758.897433,1831.842028,1902.352379,1958.900218,,
United States,USA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4559.888377,4910.552132,5328.066135,5736.8592,6099.514864,6451.471251,6819.389912,7175.472098,7420.259728,7698.896751,7957.729296,8165.461327,8438.337417,8638.820072,9053.431717,9524.35059,9869.742382,,
Uzbekistan,UZB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4592536,115.2717854,116.7629088,123.7455898,125.4703874,135.9075945,145.5618383,161.0771469,171.8904573,197.5558282,218.0831267,241.1176013,292.1492732,315.4158402,323.8604268,373.8572391,416.9039816,,
St. Vincent and the Grenadines,VCT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0330514,228.1472222,246.5053876,259.378589,265.9627892,276.8602317,286.6002509,309.2221711,339.0169135,357.7814875,364.0205463,352.6122561,392.6895028,399.8542254,399.0464858,390.0753485,409.1400582,,
"Venezuela, RB",VEN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.556635,639.9990961,547.3157084,521.8459146,586.0213695,644.7464702,767.7629625,939.0791674,985.2051735,1150.863014,992.2421329,1093.07252,979.5996169,947.9750138,1018.91589,939.9970109,,,
British Virgin Islands,VGB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.47883457,125.0149829,106.612661,117.2566192,144.9136051,154.5459529,178.6248174,197.1901914,198.3019268,214.435768,257.7047905,272.1275656,308.2665094,329.3969174,320.7456283,334.3622215,356.2796547,,
Vanuatu,VUT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.93433528,72.55075664,81.85578232,73.8376836,77.61116088,76.79880648,84.17075234,81.39116104,86.24596171,90.81602806,97.48742134,101.9853291,111.1682585,124.2487579,105.2979485,127.7964557,116.0924795,,
World,WLD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.5281176,628.8759126,668.7951419,708.6694483,749.7385522,795.7653465,851.1478412,900.8827822,950.306334,1009.994988,1040.921381,1088.046627,1133.719915,1194.165355,1246.681446,1302.503808,1355.604848,,
Samoa,WSM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0321263,143.1274598,178.2574171,175.6102459,200.509477,231.647487,245.9564466,263.520237,265.4481259,296.4442144,288.7481723,307.2544729,277.2774064,350.6179544,361.4852659,335.9164759,352.799723,,
Kosovo,XKX,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0113396,157.4991708,157.8780504,193.4932748,192.4922119,192.6121303,211.611619,229.9080898,234.0053266,247.5811547,226.3988163,181.4920507,200.7340634,198.8215442,192.1279601,144.5182536,,,
South Africa,ZAF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.3325879,583.5858137,559.6968611,582.64041,608.985766,643.8379899,680.8146565,711.4559856,753.947304,804.077592,863.6908877,908.5802249,964.4370951,986.0570091,1032.940219,1079.639021,1071.347104,,
Zambia,ZMB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.2217035,114.4691338,122.5833935,137.7686202,144.637736,151.7105901,140.5380666,112.7292062,111.0717238,131.1209414,119.498941,116.3098194,140.4778059,173.6295761,146.5313382,171.3047771,175.1783521,,
Zimbabwe,ZWE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.6584093,133.1815127,129.2091089,129.7157456,175.2059224,185.7960257,185.0482819,,
