Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Middle income,MIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,90.15535736,90.28626251,91.66372681,95.23100281,96.65000153,98.14842224,98.65976715,98.412323,96.65753174,97.29992676,98.41915894,99.55084229,100.2730865,100.6175613,101.2806702,101.9841614,103.7638016,102.9143295,103.65905,104.0057678,103.6915131,102.8095627,102.2852173,102.2325287,102.023613,101.7443314,100.6922989,99.60047913,100.3007507,100.7830811,101.6871414,102.4384384,102.1100464,103.5519104,103.6678391,103.6262436,103.2460632,103.8160629,103.6964417,103.5149689,103.3868,103.829,104.5577,104.4049,102.7384,102.598,104.5707,104.2002,104.4481
North Macedonia,MKD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.25904083,95.77017212,96.97205353,98.95237732,99.06256866,98.92127991,98.32823944,96.82023,95.57156,94.87806,93.17681,93.05391,93.55592,92.65842,92.18058,87.66215,87.47356,87.38521,,87.13288,90.95459,91.40604,93.89246,,,
Mali,MLI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,23.40714073,24.55101013,24.87714005,25.58725929,25.44347954,26.26062965,26.98703003,27.7385807,28.17869949,27.93707085,26.6364994,25.94927025,25.57163048,24.5241394,23.96595001,23.3664608,23.3248291,23.39843941,27.06040955,27.26086998,27.90991974,29.7531395,33.31962967,36.55533981,39.22246933,42.89495087,47.87002945,51.80189133,56.06813812,57.85435,62.52825,66.1689,67.69084,70.75469,73.93555,76.76001,79.28751,81.27267,82.71041,83.42733,84.19555,80.90805,76.06293,77.07611,75.68318,77.17026,80.17078,75.6006
Malta,MLT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,105.2242737,100.3779602,96.08386993,95.06699371,94.34937286,98.65087891,106.8293533,110.5109177,112.2617493,109.4515305,107.6620026,104.9059601,102.1973267,102.3242493,104.9276962,106.2195892,105.5503922,105.5908508,105.7471924,106.6497574,106.7092667,103.3746338,103.4364166,103.5607605,103.0790482,104.1546097,105.5499191,106.5319214,107.0587463,106.83193,106.41066,104.97658,103.07502,102.73506,100.24047,101.10113,100.89629,101.00736,96.80634,101.7305,101.215,100.7826,101.7069,102.8235,103.5492,103.9727,,
Myanmar,MMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,84.06430054,82.52751923,82.88059998,82.05992126,,80.95587158,81.10240936,82.74729156,84.12653351,85.75704193,88.51831818,92.48091125,93.73422241,94.38168335,92.64398193,93.47049713,98.07089996,97.42677307,99.16613007,91.55010986,101.3141479,110.0652618,111.3607178,111.9886017,106.4710999,105.6629486,101.2345123,,94.85904694,98.05366,97.1261,97.10213,98.86146,98.84652,98.13961,97.78436,97.87498,98.96247,97.98311,98.11195,,,,101.8312,,108.9044,112.2236,
Middle East & North Africa (excluding high income),MNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.65588379,72.67877197,75.54350281,77.27739716,77.97225952,80.82447052,83.55802917,85.14222717,86.11067963,85.03700256,87.9204483,87.3164978,89.23615265,90.24920654,91.40242004,91.18943024,91.99281311,93.16114044,93.70028687,93.5555191,94.79357147,95.59053802,93.1871109,93.30625153,95.03057861,93.1337204,94.92436218,94.71967316,95.39137268,96.2483902,97.1293335,98.45861816,99.6984024,100.6016617,100.7566681,100.4419632,101.0686111,101.7798386,102.2423477,102.8781128,103.5902,103.5448,105.5107,105.8534,103.6596,103.7642,104.1421,104.4766,104.6112
Montenegro,MNE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.35648,108.18607,112.69671,116.99686,119.29562,121.90464,115.83937,110.4347,98.31417,97.3309,,,95.40309,95.94375,98.11321,
Mongolia,MNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,108.9022827,106.8556519,106.5096817,104.2358627,102.9629211,103.4847794,,105.689888,104.3202515,103.2780075,103.1125488,101.2110825,101.2929916,101.3607712,101.0639038,100.1229477,100.7074203,100.5825882,101.9890671,101.4630585,100.0511169,91.57189178,80.55654144,80.66103363,87.4181366,93.72441101,92.45568085,94.65399933,96.73902893,99.02283,101.42435,102.07097,105.41341,108.53481,97.97884,100.79995,100.01965,103.52077,114.51913,125.748,122.0874,116.7931,108.6923,101.3348,100.3624,102.9698,102.9341,104.0404
Northern Mariana Islands,MNP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,39.93124008,35.08657837,43.9048996,,60.0764389,,107.6606522,111.8756409,114.3475418,,105.5657501,94.82691956,86.45600128,90.1135025,89.73390961,88.61849213,72.21022797,66.00000763,65.20285797,66.24655151,63.47509003,61.3771019,61.32788849,63.5799408,67.80766296,,,65.44825745,70.71367645,76.15756,82.17198,84.97401,,93.83342,100.37162,102.43073,108.18222,112.05193,111.90497,112.5326,108.2197,106.9018,107.8554,107.598,108.6291,108.6466,107.8132,112.605
Mauritania,MRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,14.25308037,15.09550953,16.8502903,17.08065033,17.60539055,19.30581093,23.99585915,26.29019928,28.82850075,33.28654861,34.5319519,37.79948044,38.66704941,41.75046158,43.20666122,46.83740997,48.68307877,49.43228912,48.51580811,46.14144135,48.52407074,53.26787949,60.23537827,66.2921524,70.08673096,73.73664093,77.59317017,80.0960083,82.2594986,82.98939,82.7275,84.6484,87.07693,93.78127,93.68157,96.24397,97.59924,93.27762,98.58066,99.67792,98.21159,98.89455,99.02223,100.4021,104.511,96.83442,96.65904,99.89176
Mauritius,MUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,95.88111877,95.98737335,98.33748627,99.78925323,101.6825104,104.5384521,103.4595184,102.4167786,100.6541977,94.24340057,92.65032196,98.90335846,101.5671997,104.4735718,103.4261169,109.1017609,113.8065033,114.6600723,112.4218826,111.3731766,111.7785721,110.8040314,107.3874512,105.1942291,104.4221802,104.8475876,105.9268112,106.289093,106.2035065,105.4065781,104.56011,102.36981,101.50146,101.41462,102.04204,103.22554,103.93523,103.58749,103.788,102.78846,102.786,102.9894,102.9984,101.955,102.4473,102.9205,102.4534,101.5252,101.1076
Malawi,MWI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,40.71249008,47.31536102,51.26911163,56.35208893,62.06259155,62.6868782,61.67499161,59.9378891,60.61896133,64.43550873,64.79483795,68.64826965,64.93047333,60.14825821,61.79891968,61.50069046,63.09632111,62.61458969,69.18969727,74.97911072,78.09628296,93.92475128,99.86946869,106.6101913,156.4042358,151.7861633,,137.3372498,136.6157837,139.63975,143.95921,140.36774,,132.80895,130.48244,129.77274,126.55218,133.6265,131.95912,138.7515,140.6202,141.4355,146.9149,147.3958,146.3968,144.5329,145.4889,142.4578
Malaysia,MYS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,87.61685181,,,,,94.30661011,,95.40692139,96.33512878,95.91126251,95.51069641,95.2662735,95.64086151,96.33175659,95.90206146,96.10610199,,94.68926239,94.7885437,94.60777283,94.39871979,95.36952209,96.53317261,97.14759827,97.25382233,97.4797821,97.81768799,,96.14421082,95.85945129,98.6782,98.07515,96.59542,97.37121,99.72312,99.99204,98.69443,97.95006,97.9803,98.65876,99.75795,101.0803,102.7418,104.6602,104.3614,103.8187,104.9992,105.2916,
North America,NAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,90.24546814,90.25688934,89.66954041,91.51052094,90.57084656,90.47324371,91.23737335,91.48078156,91.89779663,91.48281097,98.98638153,98.71103668,100.9356232,99.57254791,98.48735046,98.76740265,100.2981033,101.4412537,102.9088364,104.39711,105.8615799,105.2410583,104.5220108,103.7832718,102.999588,103.8901672,103.4912033,102.9026413,102.3142166,101.7807388,100.7353134,101.2257309,99.85668945,100.9264603,100.9968185,101.4656525,101.9039307,102.7303314,102.7857895,101.9412613,100.193,99.29138,99.19391,99.52777,99.82692,100.4822,101.334,101.7452,101.7458
Namibia,NAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,11.71428967,12.14387989,12.55195999,13.29953003,14.15344048,16.27729034,17.87937927,19.20974922,19.75576019,21.51487923,23.00365067,23.23785019,23.18261909,23.23464012,22.6739006,24.21813965,25.0642395,24.76582909,25.65436935,26.18663979,27.16650009,26.48290062,26.74556923,27.54578018,27.7757206,28.00826073,28.8235302,29.00659943,30.73196983,32.35606,35.37176,39.53921,42.72102,46.6409,48.35649,48.98726,51.37997,55.21143,59.0119,62.70836,66.51894,68.39437,69.14922,69.57597,71.59591,73.43233,74.7362,
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,40.9402504,44.41630936,48.73131943,50.35062027,,,49.09172058,60.10150146,76.34329224,89.74935913,94.8393631,103.0688934,112.7610168,113.0788269,111.8358002,106.2830124,93.4908905,89.73660278,85.38941956,83.04524994,86.49156189,85.64646149,89.70445251,93.81846619,93.60666656,89.3006134,78.66348267,,,94.11289978,98.6895,96.37557,98.00531,99.46706,100.67699,101.36508,102.10813,93.31004,84.13864,85.38784,85.11785,90.67124,92.09114,94.11853,90.10355,,84.72564,,
Nicaragua,NIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,66.69885254,69.20527649,68.79611206,70.29872894,70.02012634,72.05458832,74.62518311,73.82733917,71.83277893,77.37381744,85.84136963,,86.5639267,88.32375336,85.27758789,87.09674072,84.22902679,86.08434296,86.17237091,83.31938934,86.28694916,89.75634003,91.83084106,94.66944885,97.16339111,96.27485657,95.72512817,97.34268951,97.64762115,103.1704025,103.88035,107.49241,114.54247,115.51947,118.11106,119.47575,123.80701,123.14758,122.77132,,120.6404,,,,,,,,
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.3334198,100.1887512,99.09471893,98.22416687,97.88491821,98.91972351,99.33773804,99.75302887,100.1980209,100.3878403,100.0559082,98.5032196,96.54855347,95.00353241,94.61734009,99.19976044,100.9223022,102.6492081,103.1986389,102.9274063,102.2371674,97.36736298,96.8574295,107.1980133,107.226799,107.3543091,107.6810379,108.175293,108.0806503,107.98899,107.59439,107.4584,107.49457,106.8912,106.73933,107.04435,107.72906,108.27075,108.4438,108.2761,107.4966,105.8301,,,102.6976,103.2868,104.2296,
Norway,NOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.763298,103.8948212,100.370697,101.0282516,101.3473282,100.7866516,100.8946228,100.0027695,99.52189636,99.46073151,99.44947052,99.14910889,98.28251648,97.78193665,96.81066132,96.81137848,97.4734726,98.15071106,99.13678741,100.1848221,100.3756409,100.0252914,99.03752136,98.72786713,98.48692322,98.55948639,84.33405304,100.2591019,100.7563934,100.85066,100.86467,100.19949,99.98498,99.3522,98.5115,98.59501,99.07673,99.26473,99.15568,99.08012,99.40241,99.88345,100.2236,99.82749,99.90493,100.2259,100.2602,
Nepal,NPL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,25.55388069,,,,,,,,,,,71.17301178,73.51918793,78.69425201,82.06717682,82.69571686,82.64868164,84.37722015,88.56719971,103.2414474,111.0497665,112.0672073,114.9895096,114.1728363,114.9372406,114.8270721,118.9354477,116.6873322,,115.714592,119.40479,112.24543,117.25163,114.84274,115.77968,114.50927,127.21974,127.29527,125.27331,137.67991,144.4519,149.9568,148.1898,145.3626,143.2479,144.1777,144.4888,143.9195,
Nauru,NRU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,87.75509644,101.23172,100.9104691,104.6616516,,,,,,,,,,,110.5102768,,,,,,,,,,,,,113.5929031,,109.9654,112.43919,109.58712,97.10452,109.44882,131.59041,102.20103,91.34615,93.58209,,,,99.77047,,116.4576,,126.4336,,
New Zealand,NZL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,110.5566406,108.6574936,107.0672073,105.8528214,105.3256302,106.7316895,108.1348038,109.019043,109.2272568,108.7402725,107.1198425,104.7488937,104.2890778,103.6204681,104.4993134,105.3561478,105.0076218,105.6915665,104.7113724,104.0429916,104.7387009,102.5685425,100.9314194,100.1631165,100.033783,101.5194016,100.2150574,101.4509735,101.8013992,100.5262985,99.54072,97.79587,97.38499,98.43256,98.53342,99.71795,100.18019,100.60348,100.97975,101.06332,101.1109,99.77766,98.34792,97.944,97.6213,97.94278,98.82145,99.97476,
OECD members,OED,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,99.98352814,100.7926788,100.92276,101.3602066,101.2147827,101.1779099,101.6492081,101.851387,101.79702,102.3914032,104.4754028,104.298317,104.7586288,104.2826996,104.2522964,104.0265732,104.4765167,104.7648392,104.9323273,104.9045792,104.955452,104.4305725,103.8830872,103.5007477,103.1299896,103.200531,103.0669327,102.1610184,103.1086578,102.9991913,102.6315536,102.7603989,102.2995834,102.3811264,102.6573334,102.98172,103.1289597,103.6394272,103.8385391,103.5098419,103.0462,102.7216,102.4954,103.0868,102.4465,102.1145,102.0376,101.7026,102.2972
Oman,OMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,2.830660105,12.09158039,18.60580063,25.94051933,34.43909073,37.19461823,41.11442184,44.69651031,47.42845154,48.73025894,51.18330002,53.98807144,58.5105896,63.50352859,68.60771179,72.64836884,76.17790985,78.59401703,80.63407898,82.00968933,83.65322113,85.4245224,86.37480927,86.18000793,86.42098999,88.28070068,89.47203827,90.33039093,91.68318176,92.48259,93.01798,92.71776,91.91731,,92.6362,91.6885,93.70794,95.97791,103.15225,,102.5504,104.6121,109.1066,109.6954,108.3046,108.2739,106.3647,103.3921
Other small states,OSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,86.21678162,85.32816315,86.47865295,88.75766754,91.39350891,93.79535675,95.37494659,95.4522171,95.74878693,95.31877899,96.14891815,97.94444275,98.72421265,99.29263306,99.9385376,100.8420334,100.8208618,101.2141113,100.8008423,99.87143707,98.07672119,98.48335266,97.47379303,97.15065002,98.84319305,99.8973999,100.1399231,100.41716,100.9654236,101.2372208,103.0928192,104.5136185,105.399353,106.1768799,106.6763077,107.1442719,108.2525101,108.2689209,108.8711929,108.7821732,108.9663,108.8461,108.488,107.9204,107.9237,108.0926,107.9899,108.0973,108.0676
Pakistan,PAK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,49.2587204,49.09183884,51.42517853,53.79640961,54.17544937,55.35583115,56.73809052,50.02854919,49.79380035,49.23823166,50.31393814,51.14028931,53.25252151,53.42462921,55.03564835,55.41559982,57.53264999,57.85665894,58.14043045,58.62931061,,,,,,,,,,70.88539,70.79137,70.8949,72.72244,77.11121,81.27757,77.92785,83.10394,83.24307,83.8986,84.59361,80.85918,80.37719,79.65858,84.30747,85.08992,91.31746,90.58917,94.14165
Panama,PAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,99.48287964,108.9855804,112.8200684,114.9222031,115.6300888,115.3817215,114.5756683,112.7764587,111.5171585,108.3968735,105.6909714,103.2813873,102.3283234,100.8672791,101.0362778,100.6876602,101.0454025,101.1407394,100.2465515,101.0947113,100.6708069,99.7339325,99.81600189,100.1240997,99.43286896,99.43068695,100.9616165,,,104.3965378,105.66807,106.88965,108.83784,107.53756,108.6108,107.2102,107.44276,108.53408,107.40144,105.73111,105.1106,104.5327,103.2912,102.2058,99.13537,96.07713,93.12198,94.38599,
Peru,PER,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,103.3028107,103.9668579,104.4424973,107.0723724,108.5230484,110.1685333,112.3102188,111.9006729,112.0189209,110.4798431,109.9320831,110.8336105,114.1668091,112.7613831,112.9955673,118.895813,113.7920303,114.112442,114.3986969,114.7178497,114.9659195,113.5400085,111.0180969,111.9750595,113.6947479,114.9490204,114.3990173,113.3735504,116.2866821,117.3167572,117.18726,116.73724,116.167,114.60995,113.8539,113.72672,113.91453,114.34937,111.39893,110.16584,109.8699,108.0123,102.4093,103.743,101.1357,100.2368,103.0603,103.5196,106.9451
Philippines,PHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,113.2696609,111.0184784,108.6619034,108.9931183,107.3585815,110.1115112,110.8516693,109.3457184,111.4539719,105.9502716,111.3404465,109.2973633,107.9218903,107.0953217,105.5970306,104.7608795,105.4821625,107.493187,109.1672668,107.682869,109.4023285,108.1068192,107.3840866,105.5936584,104.9959488,108.6667709,106.8451767,108.2750092,109.0441513,109.43647,108.72484,108.01923,107.869,106.85699,105.97534,103.94519,104.2242,105.80785,107.76158,,,,,113.0535,112.2509,110.1739,107.5098,
Palau,PLW,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.3190918,109.34685,,,113.23446,109.95851,115.1148,116.52602,120.90838,,,,,,113.1327,112.5687,,,,
Papua New Guinea,PNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,43.14612961,43.21746826,43.99610138,45.8768692,47.11589813,47.77590179,49.07012939,48.4515686,48.87630081,50.2090683,52.71567154,51.35786819,52.07606125,,54.81652832,,55.50648117,55.61750031,56.10976028,57.66093063,56.15911102,56.00511169,57.80369186,61.37593842,64.04086304,64.8374176,65.25663757,65.99826813,70.09002686,,65.31853,59.70505,57.84833,54.60187,54.55797,55.60483,54.09699,,57.95456,,,,101.8753,,,,108.5459,,
Poland,POL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,100.5170898,101.2303467,102.2829437,102.7574463,102.3323898,101.8725128,101.2387085,100.7705917,100.5321884,100.6014404,101.0002365,101.900589,102.6817627,103.1873093,103.218399,102.8634491,102.7406006,102.2065811,100.4916916,99.19509125,98.85025787,98.49343109,99.67344666,99.19120026,97.61652374,97.68398285,99.26991272,100.0875931,99.08300018,98.55718,98.12753,97.06549,96.00685,95.18025,94.52988,94.56269,94.68037,94.79737,95.52591,96.52896,97.48154,99.98213,100.3344,100.1411,,,100.0159,
Pre-demographic dividend,PRE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,51.75819016,52.91259003,54.42451859,55.92618942,58.58671951,60.58478928,62.71992111,67.35002136,72.6053772,78.24163818,80.68170166,82.50676727,83.4675293,83.25859833,82.57781982,80.08001709,77.33161163,75.15460205,74.04718781,72.47962952,72.23253632,73.40930176,72.83650208,74.07395935,74.04184723,74.61859894,71.74112701,75.97547913,76.78186035,77.8272171,80.37715149,82.5213089,86.83486176,90.97978973,93.28958893,94.3558197,95.93232727,95.77680969,96.43073273,96.80023956,96.94433,98.18745,99.31634,99.50835,98.88629,96.7803,96.78794,96.89815,96.91868
Puerto Rico,PRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,119.9724884,122.1801605,122.4502869,120.7023163,114.8874588,112.0578079,114.1892471,,,,,96.24105835,,,,,,,,,,,,,,,,,,,,,,,,,,,96.70389,97.41122,89.72271,91.09881,90.86944,90.45335,89.06151,83.03671,,
"Korea, Dem. People’s Rep.",PRK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.38559,,,,,,94.57888,,,112.7793
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,113.2376099,114.5114365,115.4252396,117.0770111,116.7755966,120.2282715,120.8397369,121.6175308,120.770813,120.8134079,120.5145721,118.7958679,119.0638428,118.2509003,127.0520172,125.4857712,127.9566574,126.549263,,121.7024307,119.5688095,122.2097931,120.0606995,121.2071533,120.984108,121.0327606,,122.4875412,122.1468124,123.12032,122.93484,119.0269,119.46276,118.56912,118.08152,118.0026,117.00543,115.68991,113.17334,111.5892,110.7699,109.6175,109.5183,108.1026,106.9626,105.7375,106.1831,
Paraguay,PRY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,98.6111908,99.68850708,95.78932953,98.76956177,97.38716125,94.79660034,96.20332336,97.00010681,98.83081818,100.1877136,102.4409714,104.208992,103.1241608,105.1172409,104.3211517,103.2693787,101.5135422,101.5497284,102.5393295,103.7971268,105.0550385,106.6022491,104.3227921,111.3730011,111.0204315,112.7084732,115.0272522,114.6550827,119.9246521,117.8738174,118.77401,117.94737,116.56947,112.4251,111.07866,110.92735,108.18252,106.07358,104.26692,102.91809,102.6455,101.5127,104.3732,,,,,,
West Bank and Gaza,PSE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.09107971,93.48618317,95.32489777,,96.3237915,96.50395,95.26218,93.35211,91.70968,88.50025,88.22532,87.16483,87.25619,88.53648,89.61544,91.32157,93.12973,95.7831,96.44393,97.72579,97.51143,97.45101,98.91653,98.60411
Pacific island small states,PSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.0118103,106.8165207,108.4990463,108.9604416,109.8883209,112.2458496,112.122963,111.368988,110.2179337,108.4321823,107.5764389,105.6423416,104.0638504,103.8017883,103.5091705,102.7308578,103.1500931,103.6760406,104.1001892,104.6408081,104.7227097,105.3580704,106.2178192,108.4418411,109.0401764,109.3916168,105.2651291,108.3931885,106.5840225,102.9066162,101.7394791,104.509697,106.4167633,108.5322113,109.7940826,109.887001,110.3140335,108.2783737,108.5846634,108.4716034,110.671,110.6685,110.0797,110.7077,109.8167,108.4321,108.5892,107.9977,106.3337
Post-demographic dividend,PST,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,99.18392944,100.0009537,99.79891205,99.91831207,99.4412384,99.66764069,100.2144012,100.1431198,100.1901321,100.0272827,102.2649231,101.7419968,102.0542831,101.3121109,100.8841171,101.0250778,101.8303528,102.4662628,103.0925522,103.5572815,103.9041672,103.6546478,103.0037308,102.8301315,102.7558212,102.9514999,102.8832779,102.4283676,102.6638184,102.3589935,101.8286514,101.9519119,101.3696899,101.0623703,101.4138718,102.1759567,102.284462,102.7177887,102.8405304,102.4178696,101.6664,101.283,101.1694,101.4285,100.9584,100.7063,100.9938,101.029,101.799
French Polynesia,PYF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,107.9847565,115.196373,117.1491394,115.9912872,120.9803467,122.2434998,123.4957733,122.3192062,121.7557831,120.9156189,117.2905884,120.2108078,119.1747971,113.4375534,110.7426224,110.1425705,105.3333282,103.6486206,102.0387802,98.54534912,91.21589661,87.76332855,86.34411621,91.00707245,91.76363373,95.42202759,99.30034637,106.3608398,106.8819885,105.00009,104.5982,108.28278,111.29659,106.06346,106.16923,97.01276,105.5746,104.48442,105.09685,102.5699,103.9405,101.2873,97.62521,99.05127,102.5765,103.0326,103.2807,103.8424
Romania,ROU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,114.5319138,115.4260788,108.7659302,106.6545868,,,,,,,93.81601715,,,,,94.29472351,93.07525635,91.96176147,91.2157135,90.47953796,86.21981049,86.72769928,88.07064819,90.68691254,95.81784821,97.32370758,97.22119141,96.29061127,94.4389801,94.94425,96.7596,100.37038,104.71555,111.81211,109.73966,105.84921,104.44129,99.51621,99.84015,99.96772,99.60194,98.58544,,,89.17204,86.90768,,
Russian Federation,RUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,104.5928497,101.4346619,99.95527649,98.99649811,98.96061707,99.99154663,101.931633,104.3071823,105.7189026,105.7952805,102.9778366,102.438179,101.736908,102.1793823,103.712822,104.9669037,107.6429977,108.6110535,108.0044098,107.9911194,110.3398438,110.4413605,109.4814301,107.1764679,107.8706512,108.4834595,106.3218002,103.7480164,102.9470978,102.79093,106.08295,113.94554,121.05115,,95.22629,94.99946,95.68133,97.58452,99.36153,,101.0762,101.0206,99.76958,97.69432,99.07291,99.81439,102.5825,
Rwanda,RWA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,64.31121826,61.1590004,59.46089935,58.13837814,55.41823959,56.36957169,59.4079895,61.51218033,66.15331268,69.18955231,73.37180328,74.12301636,70.86061096,69.20039368,68.23930359,68.73487091,70.45645905,71.54192352,72.36569977,72.05039215,74.18782043,80.41596985,,,,,110.3703003,114.2941818,107.7503204,112.1345,109.92126,113.04974,120.32339,128.66865,133.61312,142.59753,148.4635,147.74614,149.27136,148.2303,147.7076,147.566,144.3057,140.3875,139.6244,141.2787,137.6818,133.0415
South Asia,SAS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.46630859,72.09554291,73.61386871,77.35061646,76.85605621,78.03993988,78.22686768,79.90769958,76.7452774,76.64399719,77.65830994,79.16313171,79.36287689,81.27086639,82.44119263,82.2895813,83.90445709,82.19393158,84.53700256,86.97799683,86.91687012,86.89717865,87.32431793,88.74359131,89.95474243,90.01644135,90.07000732,89.91229248,88.87654114,89.48236084,90.85398102,90.57949829,92.22427368,98.76009369,100.9403,102.6773376,104.0014038,105.8047485,106.1022568,105.6865005,106.0378,105.8593,106.9454,107.3821,105.9888,106.5051,111.5825,110.2115,110.6382
Saudi Arabia,SAU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,57.91336823,,,,,,,,,,,,,,,,,,,,,,,,,,95.70171,,100.43782,102.71981,104.66942,106.6224,106.6214,110.061,116.4161,119.0327,121.4505,116.9421,,99.7699
Sudan,SDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.73646,59.81577,61.0954,62.22172,63.33872,67.79275,67.29325,72.8198,72.34952,71.72598,69.47705,70.88316,72.01494,72.26756,73.14597,75.90737,76.81606,
Senegal,SEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,38.8340683,38.63037872,39.16791153,39.79682159,40.08356094,39.62929153,42.41078186,40.94924927,42.17657852,43.15187836,44.69702911,46.46945953,49.01208115,50.74337006,52.06005859,53.95483017,54.57331085,55.30953979,54.61413956,54.65079117,54.81523895,54.20212936,53.41249847,54.36904144,55.3205986,59.11264038,63.25719833,66.73609924,65.91854858,69.26343,71.21804,72.17027,76.04982,78.12049,79.9345,80.02203,83.55875,84.08726,83.89463,84.03488,86.98813,86.80446,84.59473,85.5735,84.93398,84.45544,85.57928,80.95004
